n,k_cap_mean,k_cap_sd,radius,simulation_rounds,population_density,replicate,network_density,network_is_connected,network_num_components,network_largest_component_size,network_avg_shortest_path,network_diameter,network_clustering_coef,network_modularity,network_assortativity
1000,50,25.0,10.0,100000,3.1622776601683795e-05,22,0.042458458458458456,True,1,1000,2.3004664664664665,4,0.16808291712709958,0.3619239892304151,0.06724019582149254
1000,50,25.0,10.0,100000,3.1622776601683795e-05,23,0.04348548548548548,True,1,1000,2.2804684684684684,4,0.1695831946849471,0.3707570367450092,0.05778422270211094
1000,50,25.0,10.0,100000,3.1622776601683795e-05,24,0.042494494494494495,True,1,1000,2.2946346346346345,4,0.16651214938381498,0.37583402125127763,0.07825024160168904
1000,50,25.0,10.0,100000,3.1622776601683795e-05,25,0.04344944944944945,True,1,1000,2.286886886886887,4,0.17087617218500062,0.3488338915411589,0.08257175926274389
1000,50,25.0,10.0,100000,3.1622776601683795e-05,26,0.04346946946946947,True,1,1000,2.277891891891892,4,0.16292754423496517,0.35415291591029885,0.06697305182501093
1000,50,25.0,10.0,100000,3.1622776601683795e-05,27,0.0435035035035035,True,1,1000,2.2894054054054056,4,0.17025385564069992,0.3900251623859656,0.07387326443617523
1000,50,25.0,10.0,100000,3.1622776601683795e-05,28,0.04383383383383383,True,1,1000,2.271083083083083,4,0.16492326386512485,0.34096566680613183,0.08791337643135552
1000,50,25.0,10.0,100000,3.1622776601683795e-05,29,0.04329529529529529,True,1,1000,2.2896016016016016,4,0.17197608423779154,0.39486954645406674,0.07102689134913866
1000,50,25.0,10.0,100000,3.1622776601683795e-05,30,0.04370770770770771,True,1,1000,2.2836736736736736,4,0.17206254094841658,0.38826524754442493,0.08689247379135434
1000,50,25.0,10.0,100000,3.1622776601683795e-05,31,0.04344344344344345,True,1,1000,2.285109109109109,4,0.17007414206502022,0.37299168701819957,0.0692877199181029
1000,50,25.0,10.0,100000,3.1622776601683795e-05,32,0.04388388388388388,True,1,1000,2.272038038038038,4,0.1693031622401966,0.38328346962577925,0.062214241371894075
1000,50,25.0,10.0,100000,3.1622776601683795e-05,33,0.043193193193193195,True,1,1000,2.290826826826827,4,0.1672554474684476,0.3902478529584341,0.07984963345321833
1000,50,25.0,10.0,100000,3.1622776601683795e-05,34,0.04328128128128128,True,1,1000,2.2875115115115117,4,0.17096216020900096,0.3452410686702881,0.08227940508786473
1000,50,25.0,10.0,100000,3.1622776601683795e-05,35,0.041701701701701704,True,1,1000,2.309079079079079,4,0.1638064541254501,0.3768270322195382,0.06433800903795828
1000,50,25.0,10.0,100000,3.1622776601683795e-05,36,0.042698698698698696,True,1,1000,2.3020900900900902,4,0.17108724503312328,0.378312468405103,0.06098943754024024
1000,50,25.0,10.0,100000,3.1622776601683795e-05,37,0.0435995995995996,True,1,1000,2.276026026026026,4,0.16714201672427365,0.3752750793767354,0.07216487955328002
1000,50,25.0,10.0,100000,3.1622776601683795e-05,38,0.04363763763763764,True,1,1000,2.2803303303303304,4,0.16806303051774432,0.36519583542738693,0.0729287117275967
1000,50,25.0,10.0,100000,3.1622776601683795e-05,39,0.04363763763763764,True,1,1000,2.2833653653653654,4,0.17087672802917278,0.3501188449916996,0.05855312950165486
1000,50,25.0,10.0,100000,3.1622776601683795e-05,40,0.04257457457457457,True,1,1000,2.290580580580581,4,0.16682151903712159,0.3440390861672531,0.05885976014012653
1000,50,25.0,10.0,100000,3.1622776601683795e-05,41,0.04258058058058058,True,1,1000,2.297003003003003,4,0.16638186290451498,0.39082023214160133,0.07052500478785671
1000,50,25.0,10.0,100000,3.1622776601683795e-05,42,0.04365165165165165,True,1,1000,2.279261261261261,4,0.16789244738240572,0.36828566742494406,0.06255909554936251
1000,50,25.0,10.0,100000,3.1622776601683795e-05,43,0.043813813813813815,True,1,1000,2.2694274274274275,4,0.16471184401146105,0.34704040358011995,0.07574243949330103
1000,50,25.0,10.0,100000,3.1622776601683795e-05,44,0.04248448448448448,True,1,1000,2.2987027027027027,4,0.16446038660652257,0.3770924707775011,0.07063609059302008
1000,50,25.0,10.0,100000,3.1622776601683795e-05,45,0.04229429429429429,True,1,1000,2.299681681681682,4,0.16328513913342196,0.33716148110278915,0.08462940728717853
1000,50,25.0,10.0,100000,3.1622776601683795e-05,46,0.04373773773773774,True,1,1000,2.271875875875876,4,0.16020819065478414,0.38212545640015905,0.0816754884292728
1000,50,25.0,10.0,100000,3.1622776601683795e-05,47,0.04345745745745746,True,1,1000,2.2831311311311313,4,0.16348876607677285,0.3701013178972971,0.07085804086950512
1000,50,25.0,10.0,100000,3.1622776601683795e-05,48,0.04356756756756757,True,1,1000,2.2829389389389387,4,0.1680586334660743,0.3354649385548911,0.07525787679422674
